~danceability~energy~key~loudness~mode~speechiness~acousticness~instrumentalness~liveness~valence~tempo~type~id~uri~track_href~analysis_url~duration_ms~time_signature~album~date~genres~rym rating~ratings~reviews~name~popularity
804~0.65~0.894~4~-5.058~1~0.0377~0.0807~4.15e-06~0.106~0.753~125.976~track~69Tn2033Ra7qwRoSXySsDs~spotify:track:69Tn2033Ra7qwRoSXySsDs~https://api.spotify.com/v1/tracks/69Tn2033Ra7qwRoSXySsDs~https://api.spotify.com/v1/audio-analysis/69Tn2033Ra7qwRoSXySsDs~191146~4~Feels~18 October 2005~Neo-Psychedelia~3.8~16609.0~239.0~Break Away~27
805~0.496~0.729~9~-6.323~1~0.0262~0.0771~2.32e-05~0.0625~0.292~90.062~track~6UqM9IOGOqMaZuiLXNwFNr~spotify:track:6UqM9IOGOqMaZuiLXNwFNr~https://api.spotify.com/v1/tracks/6UqM9IOGOqMaZuiLXNwFNr~https://api.spotify.com/v1/audio-analysis/6UqM9IOGOqMaZuiLXNwFNr~258453~4~Feels~18 October 2005~Neo-Psychedelia~3.8~16609.0~239.0~Holes~28
806~0.663~0.906~7~-4.908~1~0.0408~0.093~0.0~0.575~0.763~110.96~track~4RBHTIgvuI12tUYK6t2ulG~spotify:track:4RBHTIgvuI12tUYK6t2ulG~https://api.spotify.com/v1/tracks/4RBHTIgvuI12tUYK6t2ulG~https://api.spotify.com/v1/audio-analysis/4RBHTIgvuI12tUYK6t2ulG~175013~4~Feels~18 October 2005~Neo-Psychedelia~3.8~16609.0~239.0~Oklahoma-Texas Line~28
807~0.484~0.299~2~-9.903~1~0.0286~0.483~0.000112~0.145~0.232~139.87~track~0NB8Y8TXV0UTUoq9XHuOIr~spotify:track:0NB8Y8TXV0UTUoq9XHuOIr~https://api.spotify.com/v1/tracks/0NB8Y8TXV0UTUoq9XHuOIr~https://api.spotify.com/v1/audio-analysis/0NB8Y8TXV0UTUoq9XHuOIr~261266~3~Feels~18 October 2005~Neo-Psychedelia~3.8~16609.0~239.0~Skin (Sarabeth)~38
808~0.261~0.905~4~-6.493~0~0.301~0.0042~0.118~0.244~0.0632~139.127~track~2mmygsZnoEzJHXzEMgLd76~spotify:track:2mmygsZnoEzJHXzEMgLd76~https://api.spotify.com/v1/tracks/2mmygsZnoEzJHXzEMgLd76~https://api.spotify.com/v1/audio-analysis/2mmygsZnoEzJHXzEMgLd76~782013~4~Frances the Mute~1 March 2005~Progressive Rock, Experimental Rock, Art Rock~3.79~12859.0~333.0~Cygnus...Vismund Cygnus~39
809~0.236~0.658~9~-6.059~0~0.0349~0.628~0.00927~0.276~0.106~106.222~track~5meJWQuHyHDsOjWF8AtSDe~spotify:track:5meJWQuHyHDsOjWF8AtSDe~https://api.spotify.com/v1/tracks/5meJWQuHyHDsOjWF8AtSDe~https://api.spotify.com/v1/audio-analysis/5meJWQuHyHDsOjWF8AtSDe~350880~3~Frances the Mute~1 March 2005~Progressive Rock, Experimental Rock, Art Rock~3.79~12859.0~333.0~The Widow~49
810~0.335~0.818~7~-5.673~0~0.181~0.0359~0.00275~0.08~0.574~174.854~track~1LuPrOdGp4NSWVsJ2sPJOx~spotify:track:1LuPrOdGp4NSWVsJ2sPJOx~https://api.spotify.com/v1/tracks/1LuPrOdGp4NSWVsJ2sPJOx~https://api.spotify.com/v1/audio-analysis/1LuPrOdGp4NSWVsJ2sPJOx~741600~4~Frances the Mute~1 March 2005~Progressive Rock, Experimental Rock, Art Rock~3.79~12859.0~333.0~L'Via L'Viaquez~43
811~0.204~0.374~2~-13.547~0~0.0535~0.412~0.0621~0.661~0.101~99.998~track~7cDE9ZsTkzfoEqRd97cKGM~spotify:track:7cDE9ZsTkzfoEqRd97cKGM~https://api.spotify.com/v1/tracks/7cDE9ZsTkzfoEqRd97cKGM~https://api.spotify.com/v1/audio-analysis/7cDE9ZsTkzfoEqRd97cKGM~789506~3~Frances the Mute~1 March 2005~Progressive Rock, Experimental Rock, Art Rock~3.79~12859.0~333.0~Miranda That Ghost Just Isn't Holy Anymore~33
812~0.374~0.978~4~-3.064~0~0.181~0.00406~0.00105~0.685~0.274~123.777~track~7niwGnlrDXwKtNteHbix2i~spotify:track:7niwGnlrDXwKtNteHbix2i~https://api.spotify.com/v1/tracks/7niwGnlrDXwKtNteHbix2i~https://api.spotify.com/v1/audio-analysis/7niwGnlrDXwKtNteHbix2i~285693~5~Frances the Mute~1 March 2005~Progressive Rock, Experimental Rock, Art Rock~3.79~12859.0~333.0~Cassandra Gemini~35
813~0.254~0.963~4~-4.089~0~0.197~0.000133~0.331~0.898~0.144~129.137~track~6cOME6f17Y1f0wr21aTXpZ~spotify:track:6cOME6f17Y1f0wr21aTXpZ~https://api.spotify.com/v1/tracks/6cOME6f17Y1f0wr21aTXpZ~https://api.spotify.com/v1/audio-analysis/6cOME6f17Y1f0wr21aTXpZ~400106~4~Frances the Mute~1 March 2005~Progressive Rock, Experimental Rock, Art Rock~3.79~12859.0~333.0~Cassandra Gemini: Tarantism~34
814~0.0884~0.966~4~-2.86~0~0.223~0.00196~0.127~0.239~0.0932~192.977~track~6dFLb8SpYYlg4NxyJW7535~spotify:track:6dFLb8SpYYlg4NxyJW7535~https://api.spotify.com/v1/tracks/6dFLb8SpYYlg4NxyJW7535~https://api.spotify.com/v1/audio-analysis/6dFLb8SpYYlg4NxyJW7535~175826~3~Frances the Mute~1 March 2005~Progressive Rock, Experimental Rock, Art Rock~3.79~12859.0~333.0~Cassandra Gemini: Plant A Nail In the Navel Stream~31
815~0.277~0.802~11~-7.025~0~0.0844~5.79e-05~0.732~0.179~0.0866~94.435~track~4SWTSzsLwrvJ0TGHNDCd0a~spotify:track:4SWTSzsLwrvJ0TGHNDCd0a~https://api.spotify.com/v1/tracks/4SWTSzsLwrvJ0TGHNDCd0a~https://api.spotify.com/v1/audio-analysis/4SWTSzsLwrvJ0TGHNDCd0a~461333~3~Frances the Mute~1 March 2005~Progressive Rock, Experimental Rock, Art Rock~3.79~12859.0~333.0~Cassandra Gemini: Faminepulse~30
816~0.341~0.571~4~-8.977~0~0.0322~0.000124~0.897~0.405~0.0706~124.013~track~7KhhjECPeVmsu8CwDHQF0M~spotify:track:7KhhjECPeVmsu8CwDHQF0M~https://api.spotify.com/v1/tracks/7KhhjECPeVmsu8CwDHQF0M~https://api.spotify.com/v1/audio-analysis/7KhhjECPeVmsu8CwDHQF0M~299840~4~Frances the Mute~1 March 2005~Progressive Rock, Experimental Rock, Art Rock~3.79~12859.0~333.0~Cassandra Gemini: Pisacis (Phra-men-ma)~28
817~0.14~0.983~4~-3.277~0~0.312~0.00801~0.281~0.653~0.117~181.874~track~2M9csdSUksnG5P1D9U50mS~spotify:track:2M9csdSUksnG5P1D9U50mS~https://api.spotify.com/v1/tracks/2M9csdSUksnG5P1D9U50mS~https://api.spotify.com/v1/audio-analysis/2M9csdSUksnG5P1D9U50mS~228466~3~Frances the Mute~1 March 2005~Progressive Rock, Experimental Rock, Art Rock~3.79~12859.0~333.0~Cassandra Gemini: Con Safo~28
818~0.39~0.994~4~-0.817~0~0.149~0.0113~0.0036~0.691~0.318~126.701~track~6bDekd0h6253aY7A5qcc1N~spotify:track:6bDekd0h6253aY7A5qcc1N~https://api.spotify.com/v1/tracks/6bDekd0h6253aY7A5qcc1N~https://api.spotify.com/v1/audio-analysis/6bDekd0h6253aY7A5qcc1N~46680~4~Frances the Mute~1 March 2005~Progressive Rock, Experimental Rock, Art Rock~3.79~12859.0~333.0~Cassandra Gemini: Multiple Spouse Wounds~31
819~0.501~0.664~4~-7.768~0~0.035~0.645~0.668~0.228~0.388~145.001~track~5LDHBYGTemVhXe7Lpqst0o~spotify:track:5LDHBYGTemVhXe7Lpqst0o~https://api.spotify.com/v1/tracks/5LDHBYGTemVhXe7Lpqst0o~https://api.spotify.com/v1/audio-analysis/5LDHBYGTemVhXe7Lpqst0o~53986~4~Frances the Mute~1 March 2005~Progressive Rock, Experimental Rock, Art Rock~3.79~12859.0~333.0~Cassandra Gemini: Sarcophagi~29
820~0.527~0.887~0~-5.714~1~0.0483~0.00203~0.636~0.381~0.3~157.979~track~4ZFZn8b2D5AYJ8hIyVRbXb~spotify:track:4ZFZn8b2D5AYJ8hIyVRbXb~https://api.spotify.com/v1/tracks/4ZFZn8b2D5AYJ8hIyVRbXb~https://api.spotify.com/v1/audio-analysis/4ZFZn8b2D5AYJ8hIyVRbXb~586573~4~Deadwing~28 March 2005~Progressive Rock~3.83~8706.0~203.0~Deadwing~40
821~0.505~0.929~7~-2.657~1~0.0483~0.000838~0.0166~0.0716~0.687~87.041~track~0sh26WhJ5AUbIonujNQ4Yh~spotify:track:0sh26WhJ5AUbIonujNQ4Yh~https://api.spotify.com/v1/tracks/0sh26WhJ5AUbIonujNQ4Yh~https://api.spotify.com/v1/audio-analysis/0sh26WhJ5AUbIonujNQ4Yh~257265~4~Deadwing~28 March 2005~Progressive Rock~3.83~8706.0~203.0~Shallow~44
822~0.354~0.581~9~-6.074~1~0.0302~0.201~0.661~0.177~0.338~171.961~track~0OtXJQBLb7wPXL2XyN2cFW~spotify:track:0OtXJQBLb7wPXL2XyN2cFW~https://api.spotify.com/v1/tracks/0OtXJQBLb7wPXL2XyN2cFW~https://api.spotify.com/v1/audio-analysis/0OtXJQBLb7wPXL2XyN2cFW~258586~4~Deadwing~28 March 2005~Progressive Rock~3.83~8706.0~203.0~Lazarus~51
823~0.61~0.847~11~-4.378~0~0.0348~0.000508~0.638~0.717~0.678~98.019~track~7caQujgL286vqNHnCdaclg~spotify:track:7caQujgL286vqNHnCdaclg~https://api.spotify.com/v1/tracks/7caQujgL286vqNHnCdaclg~https://api.spotify.com/v1/audio-analysis/7caQujgL286vqNHnCdaclg~278520~4~Deadwing~28 March 2005~Progressive Rock~3.83~8706.0~203.0~Halo~39
824~0.377~0.789~2~-5.032~0~0.0504~0.016~0.705~0.245~0.048~159.965~track~6gYx4SBZz99Lwn6V5iDll9~spotify:track:6gYx4SBZz99Lwn6V5iDll9~https://api.spotify.com/v1/tracks/6gYx4SBZz99Lwn6V5iDll9~https://api.spotify.com/v1/audio-analysis/6gYx4SBZz99Lwn6V5iDll9~722200~4~Deadwing~28 March 2005~Progressive Rock~3.83~8706.0~203.0~Arriving Somewhere But Not Here~49
825~0.526~0.565~10~-8.117~1~0.0272~0.263~0.446~0.132~0.137~80.959~track~19RpyE2xL9Z3oSZroxeno1~spotify:track:19RpyE2xL9Z3oSZroxeno1~https://api.spotify.com/v1/tracks/19RpyE2xL9Z3oSZroxeno1~https://api.spotify.com/v1/audio-analysis/19RpyE2xL9Z3oSZroxeno1~417080~4~Deadwing~28 March 2005~Progressive Rock~3.83~8706.0~203.0~Mellotron Scratch~36
826~0.541~0.502~2~-5.955~0~0.0301~0.00382~0.0131~0.104~0.406~159.978~track~0S7Eb7sl3eqRPR9kVUxCQl~spotify:track:0S7Eb7sl3eqRPR9kVUxCQl~https://api.spotify.com/v1/tracks/0S7Eb7sl3eqRPR9kVUxCQl~https://api.spotify.com/v1/audio-analysis/0S7Eb7sl3eqRPR9kVUxCQl~226760~3~Deadwing~28 March 2005~Progressive Rock~3.83~8706.0~203.0~Open Car~47
827~0.538~0.594~9~-6.29~0~0.0308~0.00993~0.774~0.657~0.227~159.972~track~34XyCvfZocNcr0jwV2olE4~spotify:track:34XyCvfZocNcr0jwV2olE4~https://api.spotify.com/v1/tracks/34XyCvfZocNcr0jwV2olE4~https://api.spotify.com/v1/audio-analysis/34XyCvfZocNcr0jwV2olE4~459946~3~Deadwing~28 March 2005~Progressive Rock~3.83~8706.0~203.0~The Start of Something Beautiful~41
828~0.487~0.529~4~-8.1~0~0.0276~0.386~0.858~0.725~0.0393~97.966~track~1QdxeehtKfOPjv4c4u9Dfp~spotify:track:1QdxeehtKfOPjv4c4u9Dfp~https://api.spotify.com/v1/tracks/1QdxeehtKfOPjv4c4u9Dfp~https://api.spotify.com/v1/audio-analysis/1QdxeehtKfOPjv4c4u9Dfp~372293~4~Deadwing~28 March 2005~Progressive Rock~3.83~8706.0~203.0~Glass Arm Shattering~35
829~0.573~0.482~3~-9.074~0~0.0346~0.856~0.0335~0.147~0.441~190.03~track~4UECzr4NCnB7KdKB6Zouzl~spotify:track:4UECzr4NCnB7KdKB6Zouzl~https://api.spotify.com/v1/tracks/4UECzr4NCnB7KdKB6Zouzl~https://api.spotify.com/v1/audio-analysis/4UECzr4NCnB7KdKB6Zouzl~63026~4~A Piece of Strange~22 November 2005~Southern Hip Hop, Conscious Hip Hop~3.83~4997.0~72.0~Where Will You Be?~27
830~0.615~0.628~1~-7.137~1~0.0344~0.0463~0.11~0.337~0.14~99.313~track~7otyA9osfGfIjMdrTWOstT~spotify:track:7otyA9osfGfIjMdrTWOstT~https://api.spotify.com/v1/tracks/7otyA9osfGfIjMdrTWOstT~https://api.spotify.com/v1/audio-analysis/7otyA9osfGfIjMdrTWOstT~241973~4~A Piece of Strange~22 November 2005~Southern Hip Hop, Conscious Hip Hop~3.83~4997.0~72.0~Since When~37
831~0.742~0.907~10~-6.271~0~0.182~0.346~0.0~0.132~0.325~85.003~track~1uMoysUkgNW5kBexQUcEK5~spotify:track:1uMoysUkgNW5kBexQUcEK5~https://api.spotify.com/v1/tracks/1uMoysUkgNW5kBexQUcEK5~https://api.spotify.com/v1/audio-analysis/1uMoysUkgNW5kBexQUcEK5~210200~4~A Piece of Strange~22 November 2005~Southern Hip Hop, Conscious Hip Hop~3.83~4997.0~72.0~Nothing To Give~28
832~0.477~0.641~1~-5.259~0~0.345~0.539~4.95e-06~0.0982~0.321~84.392~track~3gYMAGx3GqewIysmcddCVs~spotify:track:3gYMAGx3GqewIysmcddCVs~https://api.spotify.com/v1/tracks/3gYMAGx3GqewIysmcddCVs~https://api.spotify.com/v1/audio-analysis/3gYMAGx3GqewIysmcddCVs~197653~4~A Piece of Strange~22 November 2005~Southern Hip Hop, Conscious Hip Hop~3.83~4997.0~72.0~Caved In~28
833~0.533~0.688~11~-5.698~1~0.0765~0.495~5.77e-05~0.29~0.542~87.992~track~27SUFEhCpOTwYGdvzCbRpK~spotify:track:27SUFEhCpOTwYGdvzCbRpK~https://api.spotify.com/v1/tracks/27SUFEhCpOTwYGdvzCbRpK~https://api.spotify.com/v1/audio-analysis/27SUFEhCpOTwYGdvzCbRpK~201280~4~A Piece of Strange~22 November 2005~Southern Hip Hop, Conscious Hip Hop~3.83~4997.0~72.0~Hourglass~27
834~0.384~0.787~8~-5.861~0~0.336~0.142~2.79e-05~0.39~0.544~84.85~track~5WmxGs0hBmoo9bcGlY0twV~spotify:track:5WmxGs0hBmoo9bcGlY0twV~https://api.spotify.com/v1/tracks/5WmxGs0hBmoo9bcGlY0twV~https://api.spotify.com/v1/audio-analysis/5WmxGs0hBmoo9bcGlY0twV~204706~4~A Piece of Strange~22 November 2005~Southern Hip Hop, Conscious Hip Hop~3.83~4997.0~72.0~Beautiful Girl~41
835~0.507~0.578~9~-10.181~1~0.071~0.0157~0.652~0.319~0.147~155.925~track~0s4qeJ5Gz7ryAVHZX8nYuF~spotify:track:0s4qeJ5Gz7ryAVHZX8nYuF~https://api.spotify.com/v1/tracks/0s4qeJ5Gz7ryAVHZX8nYuF~https://api.spotify.com/v1/audio-analysis/0s4qeJ5Gz7ryAVHZX8nYuF~122520~4~A Piece of Strange~22 November 2005~Southern Hip Hop, Conscious Hip Hop~3.83~4997.0~72.0~Inhale - Interlude~22
836~0.591~0.81~4~-6.505~1~0.234~0.483~0.0121~0.14~0.263~88.072~track~47z2jPpuBsYFfWdMP5nEI6~spotify:track:47z2jPpuBsYFfWdMP5nEI6~https://api.spotify.com/v1/tracks/47z2jPpuBsYFfWdMP5nEI6~https://api.spotify.com/v1/audio-analysis/47z2jPpuBsYFfWdMP5nEI6~263173~4~A Piece of Strange~22 November 2005~Southern Hip Hop, Conscious Hip Hop~3.83~4997.0~72.0~Brain Cell~24
837~0.63~0.43~1~-8.36~1~0.128~0.617~0.12~0.348~0.0745~92.938~track~2XgxjcAm4woUsBZo7BcMx9~spotify:track:2XgxjcAm4woUsBZo7BcMx9~https://api.spotify.com/v1/tracks/2XgxjcAm4woUsBZo7BcMx9~https://api.spotify.com/v1/audio-analysis/2XgxjcAm4woUsBZo7BcMx9~268426~4~A Piece of Strange~22 November 2005~Southern Hip Hop, Conscious Hip Hop~3.83~4997.0~72.0~America Loves Gangsters~24
838~0.536~0.527~2~-9.31~1~0.198~0.494~0.00474~0.526~0.471~89.089~track~2clTQSB53UFmUnlfHDUTOZ~spotify:track:2clTQSB53UFmUnlfHDUTOZ~https://api.spotify.com/v1/tracks/2clTQSB53UFmUnlfHDUTOZ~https://api.spotify.com/v1/audio-analysis/2clTQSB53UFmUnlfHDUTOZ~231866~4~A Piece of Strange~22 November 2005~Southern Hip Hop, Conscious Hip Hop~3.83~4997.0~72.0~Never Know Why~25
839~0.707~0.562~3~-10.048~1~0.145~0.752~0.0033~0.121~0.644~94.007~track~4eqFO0IoNpksEoZ6ew7Cc8~spotify:track:4eqFO0IoNpksEoZ6ew7Cc8~https://api.spotify.com/v1/tracks/4eqFO0IoNpksEoZ6ew7Cc8~https://api.spotify.com/v1/audio-analysis/4eqFO0IoNpksEoZ6ew7Cc8~244946~3~A Piece of Strange~22 November 2005~Southern Hip Hop, Conscious Hip Hop~3.83~4997.0~72.0~The Gates~33
840~0.716~0.568~2~-8.387~0~0.026~0.00472~0.00445~0.122~0.224~88.026~track~5vgHSVoFvaaZpS1tJYSiv1~spotify:track:5vgHSVoFvaaZpS1tJYSiv1~https://api.spotify.com/v1/tracks/5vgHSVoFvaaZpS1tJYSiv1~https://api.spotify.com/v1/audio-analysis/5vgHSVoFvaaZpS1tJYSiv1~98760~4~A Piece of Strange~22 November 2005~Southern Hip Hop, Conscious Hip Hop~3.83~4997.0~72.0~Damnation - Interlude~21
841~0.642~0.922~10~-5.762~0~0.288~0.203~0.0~0.406~0.77~89.998~track~3x6qlhqjIV1MDjmPAbtQ3J~spotify:track:3x6qlhqjIV1MDjmPAbtQ3J~https://api.spotify.com/v1/tracks/3x6qlhqjIV1MDjmPAbtQ3J~https://api.spotify.com/v1/audio-analysis/3x6qlhqjIV1MDjmPAbtQ3J~149346~4~A Piece of Strange~22 November 2005~Southern Hip Hop, Conscious Hip Hop~3.83~4997.0~72.0~Hellfire~33
842~0.588~0.611~9~-7.781~0~0.0271~0.358~0.65~0.0999~0.349~89.982~track~6SrDX4D1oRaSA3Ldow12d1~spotify:track:6SrDX4D1oRaSA3Ldow12d1~https://api.spotify.com/v1/tracks/6SrDX4D1oRaSA3Ldow12d1~https://api.spotify.com/v1/audio-analysis/6SrDX4D1oRaSA3Ldow12d1~266506~4~A Piece of Strange~22 November 2005~Southern Hip Hop, Conscious Hip Hop~3.83~4997.0~72.0~Remember Me (Abstract/Reality)~28
843~0.666~0.497~5~-10.79~0~0.0311~0.772~0.0836~0.191~0.361~94.055~track~3jvjaPI6UUcF6vPNRrFh7y~spotify:track:3jvjaPI6UUcF6vPNRrFh7y~https://api.spotify.com/v1/tracks/3jvjaPI6UUcF6vPNRrFh7y~https://api.spotify.com/v1/audio-analysis/3jvjaPI6UUcF6vPNRrFh7y~163200~4~A Piece of Strange~22 November 2005~Southern Hip Hop, Conscious Hip Hop~3.83~4997.0~72.0~What'll You Do?~24
844~0.593~0.518~4~-9.93~0~0.0443~0.487~0.166~0.119~0.101~118.111~track~4Cb0QopUtV4wfImP03VNUJ~spotify:track:4Cb0QopUtV4wfImP03VNUJ~https://api.spotify.com/v1/tracks/4Cb0QopUtV4wfImP03VNUJ~https://api.spotify.com/v1/audio-analysis/4Cb0QopUtV4wfImP03VNUJ~329946~4~A Piece of Strange~22 November 2005~Southern Hip Hop, Conscious Hip Hop~3.83~4997.0~72.0~The Light~35
845~0.659~0.726~1~-5.851~0~0.0631~0.275~9.37e-05~0.688~0.898~92.988~track~5mPZwDl8fI0qBehPvdJLAR~spotify:track:5mPZwDl8fI0qBehPvdJLAR~https://api.spotify.com/v1/tracks/5mPZwDl8fI0qBehPvdJLAR~https://api.spotify.com/v1/audio-analysis/5mPZwDl8fI0qBehPvdJLAR~77680~4~The Minstrel Show~13 September 2005~Southern Hip Hop, Conscious Hip Hop~3.86~1902.0~30.0~Welcome to the Minstrel Show (feat. Yahzarah)~22
846~0.357~0.891~10~-4.94~0~0.387~0.352~0.0~0.734~0.675~187.92~track~5zorti40QjwDEr5KwJUeG8~spotify:track:5zorti40QjwDEr5KwJUeG8~https://api.spotify.com/v1/tracks/5zorti40QjwDEr5KwJUeG8~https://api.spotify.com/v1/audio-analysis/5zorti40QjwDEr5KwJUeG8~140546~4~The Minstrel Show~13 September 2005~Southern Hip Hop, Conscious Hip Hop~3.86~1902.0~30.0~Beautiful Morning~33
847~0.658~0.785~1~-6.458~1~0.395~0.363~0.0~0.306~0.904~89.465~track~1VSonOUtMF0ljEqu4vz7ti~spotify:track:1VSonOUtMF0ljEqu4vz7ti~https://api.spotify.com/v1/tracks/1VSonOUtMF0ljEqu4vz7ti~https://api.spotify.com/v1/audio-analysis/1VSonOUtMF0ljEqu4vz7ti~125880~4~The Minstrel Show~13 September 2005~Southern Hip Hop, Conscious Hip Hop~3.86~1902.0~30.0~The Becoming~34
848~0.473~0.829~7~-7.096~0~0.362~0.0489~0.0~0.253~0.583~178.012~track~7JxA6bPIyXNohnrTw6CzS0~spotify:track:7JxA6bPIyXNohnrTw6CzS0~https://api.spotify.com/v1/tracks/7JxA6bPIyXNohnrTw6CzS0~https://api.spotify.com/v1/audio-analysis/7JxA6bPIyXNohnrTw6CzS0~270680~4~The Minstrel Show~13 September 2005~Southern Hip Hop, Conscious Hip Hop~3.86~1902.0~30.0~Not Enough~28
849~0.892~0.322~4~-5.975~0~0.243~0.248~0.0~0.94~0.394~124.029~track~5GKycL1w1VwKDGdxQ2wzhF~spotify:track:5GKycL1w1VwKDGdxQ2wzhF~https://api.spotify.com/v1/tracks/5GKycL1w1VwKDGdxQ2wzhF~https://api.spotify.com/v1/audio-analysis/5GKycL1w1VwKDGdxQ2wzhF~223746~4~The Minstrel Show~13 September 2005~Southern Hip Hop, Conscious Hip Hop~3.86~1902.0~30.0~Cheatin'~22
850~0.682~0.797~5~-3.478~0~0.366~0.0552~0.0~0.23~0.259~93.737~track~5g9bSKeRRpuKtbizpDFrXq~spotify:track:5g9bSKeRRpuKtbizpDFrXq~https://api.spotify.com/v1/tracks/5g9bSKeRRpuKtbizpDFrXq~https://api.spotify.com/v1/audio-analysis/5g9bSKeRRpuKtbizpDFrXq~240560~4~The Minstrel Show~13 September 2005~Southern Hip Hop, Conscious Hip Hop~3.86~1902.0~30.0~Hiding Place~26
851~0.507~0.852~6~-7.467~0~0.354~0.155~0.0~0.612~0.705~90.159~track~2CDnjjOWh18YG3LXsgvSLG~spotify:track:2CDnjjOWh18YG3LXsgvSLG~https://api.spotify.com/v1/tracks/2CDnjjOWh18YG3LXsgvSLG~https://api.spotify.com/v1/audio-analysis/2CDnjjOWh18YG3LXsgvSLG~259320~4~The Minstrel Show~13 September 2005~Southern Hip Hop, Conscious Hip Hop~3.86~1902.0~30.0~Slow It Down~39
852~0.61~0.86~1~-4.811~1~0.302~0.179~0.0~0.884~0.647~87.964~track~2ZPZvMqvT6JuUcm2WIt3Pe~spotify:track:2ZPZvMqvT6JuUcm2WIt3Pe~https://api.spotify.com/v1/tracks/2ZPZvMqvT6JuUcm2WIt3Pe~https://api.spotify.com/v1/audio-analysis/2ZPZvMqvT6JuUcm2WIt3Pe~227346~4~The Minstrel Show~13 September 2005~Southern Hip Hop, Conscious Hip Hop~3.86~1902.0~30.0~Say It Again~31
853~0.68~0.765~10~-5.184~0~0.363~0.248~0.0~0.513~0.755~107.418~track~34Ebog5d26cD1xJ0gIw1Se~spotify:track:34Ebog5d26cD1xJ0gIw1Se~https://api.spotify.com/v1/tracks/34Ebog5d26cD1xJ0gIw1Se~https://api.spotify.com/v1/audio-analysis/34Ebog5d26cD1xJ0gIw1Se~79973~4~The Minstrel Show~13 September 2005~Southern Hip Hop, Conscious Hip Hop~3.86~1902.0~30.0~5th and Fashion~18
854~0.363~0.937~5~-5.695~1~0.599~0.456~0.0~0.761~0.416~174.149~track~6piDHcH0vdPWzIg2uU2q3K~spotify:track:6piDHcH0vdPWzIg2uU2q3K~https://api.spotify.com/v1/tracks/6piDHcH0vdPWzIg2uU2q3K~https://api.spotify.com/v1/audio-analysis/6piDHcH0vdPWzIg2uU2q3K~231720~4~The Minstrel Show~13 September 2005~Southern Hip Hop, Conscious Hip Hop~3.86~1902.0~30.0~Lovin' It (feat. Joe Scudda)~48
855~0.608~0.681~11~-4.565~1~0.369~0.651~0.0~0.662~0.847~87.645~track~7zXAslS1NdE6T73bbCp5vn~spotify:track:7zXAslS1NdE6T73bbCp5vn~https://api.spotify.com/v1/tracks/7zXAslS1NdE6T73bbCp5vn~https://api.spotify.com/v1/audio-analysis/7zXAslS1NdE6T73bbCp5vn~40733~4~The Minstrel Show~13 September 2005~Southern Hip Hop, Conscious Hip Hop~3.86~1902.0~30.0~Diary of a Mad Black Daddy~19
856~0.613~0.633~8~-6.768~1~0.167~0.354~7.08e-06~0.343~0.647~90.994~track~4nE9cca2EUXbCv9hnK8nwI~spotify:track:4nE9cca2EUXbCv9hnK8nwI~https://api.spotify.com/v1/tracks/4nE9cca2EUXbCv9hnK8nwI~https://api.spotify.com/v1/audio-analysis/4nE9cca2EUXbCv9hnK8nwI~279746~4~The Minstrel Show~13 September 2005~Southern Hip Hop, Conscious Hip Hop~3.86~1902.0~30.0~All for You (feat. Darien Brockington)~27
857~0.662~0.745~6~-5.916~1~0.344~0.528~0.0~0.754~0.813~89.033~track~6H5benOOIphKS4n5W4qcTX~spotify:track:6H5benOOIphKS4n5W4qcTX~https://api.spotify.com/v1/tracks/6H5benOOIphKS4n5W4qcTX~https://api.spotify.com/v1/audio-analysis/6H5benOOIphKS4n5W4qcTX~259253~4~The Minstrel Show~13 September 2005~Southern Hip Hop, Conscious Hip Hop~3.86~1902.0~30.0~Watch Me~29
858~0.418~0.673~1~-7.998~1~0.265~0.327~0.0~0.612~0.686~82.202~track~7KkHjQJEAEk1px0u6W281d~spotify:track:7KkHjQJEAEk1px0u6W281d~https://api.spotify.com/v1/tracks/7KkHjQJEAEk1px0u6W281d~https://api.spotify.com/v1/audio-analysis/7KkHjQJEAEk1px0u6W281d~195800~4~The Minstrel Show~13 September 2005~Southern Hip Hop, Conscious Hip Hop~3.86~1902.0~30.0~Sincerely Yours~22
859~0.681~0.87~9~-6.151~1~0.403~0.212~0.0~0.98~0.682~96.004~track~4sAfhtU8tLAQFn0DgMW2EP~spotify:track:4sAfhtU8tLAQFn0DgMW2EP~https://api.spotify.com/v1/tracks/4sAfhtU8tLAQFn0DgMW2EP~https://api.spotify.com/v1/audio-analysis/4sAfhtU8tLAQFn0DgMW2EP~205613~4~The Minstrel Show~13 September 2005~Southern Hip Hop, Conscious Hip Hop~3.86~1902.0~30.0~Still Lives Through~29
860~0.652~0.813~9~-4.633~1~0.363~0.744~0.00049~0.381~0.592~93.062~track~4d6PHeWFiIDsTTTtWYz7bO~spotify:track:4d6PHeWFiIDsTTTtWYz7bO~https://api.spotify.com/v1/tracks/4d6PHeWFiIDsTTTtWYz7bO~https://api.spotify.com/v1/audio-analysis/4d6PHeWFiIDsTTTtWYz7bO~88920~4~The Minstrel Show~13 September 2005~Southern Hip Hop, Conscious Hip Hop~3.86~1902.0~30.0~Minstrel Show Closing Theme (feat. Yahzarah)~16
